ID,DUR_Aulaweb,DUR_Blank,DUR_Deeds,DUR_Diagram,DUR_Other,DUR_Properties,DUR_Study,DUR_TextEditor,KS_Aulaweb,KS_Blank,KS_Deeds,KS_Diagram
32,-0.17916285856300188,-0.22397715018187042,-0.5057995748299006,-0.3088511058959027,-0.24242464929898871,-0.26756883943449394,-0.4823046428694107,-0.013639412787248985,-0.2254008057446811,-0.18354537762796136,-0.0635991410126785,-0.36564890817227297
34,-0.1779533716689325,1.8240647171637279,0.32943110735358855,-0.4098035574724197,-0.3064716259161872,-0.28200437955577057,-0.3899657224267214,0.5259901768223971,-0.2254008057446811,-0.40987200868800394,-0.14756365991671563,-0.36564890817227297
36,-0.17828373253453983,-0.22501616626631524,-0.47607983359199163,-0.24894180435832505,-0.32342571788740715,-0.2828469208079852,-0.17319115044032912,1.4778908684214849,-0.2254008057446811,-0.40987200868800394,-0.24707716380298186,0.46228984248210453
38,0.013613300440949787,-0.06262966695318678,-0.2833876830048489,0.38355980743198176,0.16738509537049334,-0.24383726083044974,-0.537683021124225,3.744841413402348,-0.17953761450134648,-0.40987200868800394,-0.4274453895968394,-0.1290949794138794
39,-0.17997816680495743,-0.22134434817843074,0.39683824090895925,-0.3108494930132867,0.4447615096189482,-0.2741687459101749,0.9126737245533643,0.026063272356354916,-0.2254008057446811,0.7217611466122089,-0.41189640461461036,0.10745894934451417
41,-0.17723934132189761,-0.22517675753421132,-0.3541637108243867,0.34316421471251035,-0.2291946782966833,-0.2351310012242323,-0.6142352321722875,-0.6442972263248311,-0.2254008057446811,0.3822712000221451,-0.11957548694870326,-0.36564890817227297
42,-0.15478166732209453,-0.17224662914308472,1.0469021891727632,-0.20658382912892384,-0.3098087588472565,-0.24209600890920624,0.5175746698986073,0.08412305086025311,-0.2254008057446811,-0.18354537762796136,-0.6668997583231676,-0.36564890817227297
43,-0.16345071612179812,-0.22453886641290569,0.2809576179946334,0.3034169677345679,-0.3192524534906067,-0.1053796483831857,3.1440852646519075,-1.0993345942433876,1.2192897184203593,-0.07038206209794008,2.0603922075598162,1.881613415032466
44,-0.1793962638538902,-0.22529955569580631,-0.1978466073160462,-0.38374725958444567,-0.3233795348810039,-0.2833243608509068,-0.4587367637000127,-0.8519628430712024,-0.2254008057446811,-0.40987200868800394,3.693035630693872,-0.2473719437930762
46,-0.1747227339480278,-0.22336822200184225,1.812186292460101,0.6639355698983164,-0.3013574512169938,-0.2557170924866754,0.16925819015217952,-0.9179602755414443,-0.2254008057446811,3.890333981452805,0.07945152082382922,-0.36564890817227297
47,-0.1794732181037546,-0.224913854087575,0.0745304492168085,-0.38496274359521643,-0.3111512605096775,-0.28458817272922865,0.2228811905480101,0.17215723511570147,-0.2254008057446811,0.04278125343208121,-0.11957548694870326,-0.36564890817227297
48,-0.13378095423574857,-0.11199370376564487,2.0189202008906326,0.0913889881251275,2.227541379382461,-0.2850936974805574,0.14773397807678512,-1.037415964863975,-0.2254008057446811,-0.40987200868800394,0.09811030280250414,-0.36564890817227297
49,-0.17054093152863375,-0.21086729851015013,-0.6176174032175075,0.7189892427692992,0.08180661544386446,-0.2789150616309838,-0.3307653533099759,-0.5368734575947837,-0.2254008057446811,-0.40987200868800394,-0.7042173222805174,-0.36564890817227297
50,0.03621869608999701,-0.20023954735879992,1.3360422382534407,-0.25072547786775234,0.1551605631004763,-0.09319088493448131,-0.6251988950741492,-1.1862932475098902,0.003915150471991962,-0.40987200868800394,-0.6171430063800345,-0.36564890817227297
51,-0.1642195806094302,-0.22454675469366012,-0.5999976674016797,-0.32409182995052305,-0.2990922934049084,0.11286662064879986,-0.3789135990896893,-1.0921156139040495,-0.2254008057446811,-0.40987200868800394,1.394895650320411,-0.36564890817227297
52,-0.17784141510057247,-0.21784254020113414,0.008684530613053009,-0.06204398952248979,-0.2832446769013293,-0.25832897036854063,-0.5749097105362272,-0.30556870037482803,-0.2254008057446811,0.04278125343208121,-0.554947066451118,-0.1290949794138794
53,-0.1801656368497813,-0.1526858121117156,-0.5098606916741188,-0.35345398154043994,-0.3156203334514441,-0.2771457250013331,-0.3165035309102282,0.07699526147928983,-0.2254008057446811,0.2691078844921238,-0.02006198306243702,-0.36564890817227297
54,-0.1293641362493127,-0.22363088997741123,0.5735468542806829,-0.377453549078513,-0.3198294672583561,-0.27063007265087363,0.3987627916160865,0.4920389905804493,0.32495748917533424,-0.40987200868800394,-0.8254994051419043,-0.36564890817227297
56,-0.15529873547013723,-0.10325584340041458,0.05873826887167273,-0.40036929909000896,-0.21787564327276585,-0.28194821013895627,-0.07991650532576083,-1.2139340077853713,-0.2254008057446811,-0.40987200868800394,-0.5051903145079849,-0.36564890817227297
59,-0.17974654129297568,-0.22358932933403344,-0.019230340925166556,-0.39863371932630515,-0.3109352226121352,-0.2523188427694099,6.239524360387775,-0.6506198681258258,-0.2254008057446811,-0.40987200868800394,-0.4554335625648518,-0.36564890817227297
61,0.06615584856891245,-0.03965746283436283,-0.6657627742628143,-0.3620829981911746,-0.3052523397846839,-0.28377371618542124,-0.03836194530095871,-1.1153873431080485,0.1873679154453304,-0.29670869315798265,0.0918907088096125,-0.2473719437930762
63,-0.10188757048439885,-0.2174076251398379,-0.41732955521526,-0.18136536108448217,0.16205953758270336,-0.2854587986898504,0.023042864190140573,1.4184193659028497,-0.2254008057446811,-0.40987200868800394,-0.6606801643302759,3.4192139519620244
66,-0.17148523136562635,-0.05605343098573632,-0.19961204137044955,0.025121325472611852,-0.06991633451923661,-0.2030863489316708,0.6504534094786754,4.28976249757487,0.5772050410136746,0.8349244621422303,0.05146334785581684,-0.36564890817227297
67,0.4660030117487656,0.00022321221380494993,-0.3955922071023311,-0.410452428828656,7.5364141414124255,-0.28377371618542124,-0.33110653523882655,-0.4282162927402554,-0.15660601887967918,-0.40987200868800394,-0.03872076504111194,-0.36564890817227297
70,-0.17999842238394156,-0.2179635723297244,2.633030618119499,0.3525325084491473,-0.31464464898810324,-0.25832897036854063,-0.49780055638627496,-0.7026803324798361,-0.2254008057446811,-0.07038206209794008,-0.3807984346501521,-0.1290949794138794
71,-0.1791288732610243,-0.22382586002113256,-0.3186049607161947,-0.05147361495011971,-0.2619092231922035,-0.2122700485808098,0.3589694392936163,0.021641637491377007,-0.2254008057446811,-0.40987200868800394,-0.5984842244013595,-0.36564890817227297
72,-0.17657294124845724,-0.17304440511908453,-0.6251136053013396,-0.35754326396370334,-0.005422131160188734,-0.022614012707305956,-0.4169203797768238,-0.6002860696502605,-0.17953761450134648,-0.40987200868800394,-0.30927310373189826,0.99453618218849
73,-0.18017106093787746,8.119769991615621,0.11133110884935621,-0.390020733924145,-0.2967004517728869,-0.2828469208079852,-0.6602547432523976,-0.4047762564827582,-0.2254008057446811,1.174414408732294,-0.6482409763444926,-0.2473719437930762
74,-0.15429036359250864,-0.13320823410263574,-0.5566306932152604,-0.37723331651612896,-0.13722742745659022,-0.2560821936959684,-0.3464151594994601,-0.8734524849428581,-0.2254008057446811,-0.18354537762796136,-0.7011075252840716,-0.36564890817227297
76,-0.17564126936656355,-0.22444397157278528,-0.43839305440347587,-0.39709682192198353,-0.30135142734659337,-0.24333173607912098,-0.6294435970531239,-0.46084735356828405,-0.2254008057446811,1.4007410397923368,1.8520358087979465,1.0536746643780883
78,-0.17728120850188994,-0.22155898005627128,-0.453637515207079,-0.35465474833940464,-0.31112908171411235,0.5385746306844242,-0.4565894127471117,-0.44590924248957287,-0.2254008057446811,-0.40987200868800394,0.2318315736496744,1.7633364506532692
79,-0.16665092809853838,-0.22474561000999183,-0.015936228179371167,-0.26040414708908566,-0.25022245826156947,-0.2613902035849203,0.14536833398847882,0.2922229770327342,-0.2254008057446811,-0.40987200868800394,-0.5642764574404555,-0.36564890817227297
80,1.4848111738798948,-0.2250476016537993,6.411337477774055,0.24326956273455602,-0.26259393646105134,-0.22142566352154167,2.1337576952412993,-1.187390464180886,-0.2254008057446811,-0.40987200868800394,-0.6389115853551552,0.22573591372371096
81,-0.179709335438691,0.29213916678720747,-0.5891942208323183,-0.29583373205341656,-0.09066108384606665,-0.2297668219184661,-0.3260182910078216,-0.1670002874698906,-0.2254008057446811,-0.18354537762796136,1.4881895602137856,-0.2473719437930762
82,-0.17727180109909813,-0.1275105406872677,-0.45283628369057083,-0.409965972416994,-0.20529332960926927,-0.28422307151993564,-0.49809187131632254,1.2919203766951513,-0.2254008057446811,-0.40987200868800394,-0.6668997583231676,-0.36564890817227297
83,-0.18017106093787746,-0.22477363106700007,-0.7590355339768033,-0.3923607706013132,-0.10444306042688332,-0.28506561277215026,-0.23839830276539767,-0.08809914848673495,-0.2254008057446811,-0.18354537762796136,-0.8597071721028084,-0.36564890817227297
84,-0.18017106093787746,-0.22472017913472384,2.001576683033825,0.2651164752386348,-0.17720721640883583,-0.07476731621938898,-0.6602547432523976,0.9170234524598612,-0.2254008057446811,-0.40987200868800394,2.5952772909484976,1.1719516287572853
85,-0.108132306159244,-0.22345605270994376,0.6408074365425945,2.481551174668124,-0.301317292080991,-0.12666785735580763,-0.5054657876042962,0.35240143905762283,-0.2254008057446811,-0.40987200868800394,-0.40256701362527286,-0.36564890817227297
86,-0.17941423114570876,-0.19147036934161923,-0.6818669361762609,-0.10834302382767884,-0.27532611671844925,-0.28065631355222725,-0.34789479399694856,-0.4771325706151361,-0.2254008057446811,-0.40987200868800394,-0.7788524501952171,-0.36564890817227297
87,-0.17154989666589787,-0.15737439426818547,-0.16423456856217564,-0.10044040670251615,-0.3158307125616406,-0.2828469208079852,-0.4104567672585721,1.7586241667203766,-0.2254008057446811,-0.40987200868800394,-0.48031193853641835,-0.36564890817227297
88,-0.17226689331111034,-0.1518184544353298,0.42347027825009675,-0.38864283496879987,-0.3055059812368471,-0.2350186623906037,-0.4927035958748242,-0.8564718074903149,-0.2254008057446811,0.49543451555216633,-0.33726127669991063,-0.36564890817227297
90,-0.17919006375485924,-0.09340243885386817,-0.6479022067871364,0.003113049253373464,-0.3199500359371281,-0.28113375359514886,-0.26196244096039956,1.2730607990698461,-0.2254008057446811,0.04278125343208121,0.17585522771364964,-0.36564890817227297
91,-0.17849696699782053,0.09354828446407437,-0.04613977531945123,-0.2182474822926034,-0.2730179703766881,-0.2706019879424665,-0.3766127036089936,0.4760334341678431,-0.2254008057446811,-0.40987200868800394,-0.20975959984563203,-0.36564890817227297
92,0.14712095732631159,-0.2238966190768551,0.7358485746774639,7.941853307986747,-0.04803663324650916,0.6795879515967392,-0.5630392949418623,-0.9061354462691787,-0.2254008057446811,-0.40987200868800394,-0.08225792299135341,0.22573591372371096
93,-0.12569499490638322,-0.21946799697868033,-0.37450864310091486,-0.10216836505296326,-0.30530901892890605,-0.2850936974805574,0.4980596332598824,-0.6003798990855467,-0.2254008057446811,-0.40987200868800394,1.9142317487268627,-0.1290949794138794
94,-0.17827271485559448,-0.21250264507252278,-0.2612190963747688,0.2160866097213551,1.2675023678037303,-0.2837456314770141,-0.16740039426109354,-0.6468644509207381,-0.2254008057446811,-0.40987200868800394,-0.5238490964866599,-0.36564890817227297
95,-0.18008554679898628,-0.16256040905431868,-0.7466748274744126,-0.41068553895137033,-0.24616090927946774,0.276684724787723,-0.5488751366604864,-0.6003905112278264,-0.2254008057446811,0.1559445689621025,-0.8006210291703378,-0.36564890817227297
96,-0.17493791769296801,-0.22422863328174283,-0.5419079916693549,-0.1644526566457486,-0.2911499115527176,2.739825990928665,-0.015525758946062273,-0.768391501404173,-0.2254008057446811,0.2691078844921238,-0.4678727505506351,-0.36564890817227297
97,-0.03362948986017233,-0.2010446229378859,0.43208480058073784,0.03973656802547341,-0.31809002904485284,-0.24774103529904398,-0.13444604952719946,1.99316198543121,-0.2254008057446811,0.9480877776722516,-0.6482409763444926,-0.36564890817227297
98,-0.18017106093787746,-0.22388849532503338,0.34144720169991516,-0.40800122464088107,-0.2394681154523096,-0.2797856875916055,-0.6602547432523976,1.8766562879993869,-0.2254008057446811,-0.40987200868800394,0.03902415987003356,-0.36564890817227297
99,-0.1752503960181333,-0.22489760658393157,0.7079037743614619,-0.27138607797731884,-0.31056648872701853,-0.1815453775833845,-0.3055852660935932,-0.02321477698771831,-0.2254008057446811,-0.40987200868800394,-0.7757426531987712,-0.36564890817227297
100,-0.14327268464716345,0.021324834174027262,-0.4804314185899645,0.08963895395697125,-0.14892140277755206,2.125472994522194,-0.34251598809469996,-0.7242394661890547,6.2413091595655,-0.18354537762796136,0.14786705474563727,-0.36564890817227297
101,-0.1506732595947518,-0.2208022937815147,-0.7498188381690065,-0.41001327774065643,-0.14020011622843412,-0.28458817272922865,-0.5868107628752236,-0.38649312558813803,-0.2254008057446811,-0.40987200868800394,-0.8534875781099168,-0.36564890817227297
102,-0.1793999081630798,-0.2214695010506987,-0.6348697669917804,-0.4014607380298427,-0.30383362703462125,-0.2855149681066647,-0.4081316662176552,-0.5196679899726572,-0.2254008057446811,-0.40987200868800394,-0.41500620161105617,-0.36564890817227297
103,-0.17663031793034953,-0.22400470029674407,-0.3982353925132415,0.4141842227416245,-0.30307653605020474,0.6207224027753466,0.36113098822548606,1.1194248418911648,-0.2254008057446811,-0.40987200868800394,0.290917716582145,6.4352765436315424
104,-0.15539738607238632,-0.21614538248359622,0.1279015991211722,-0.05091646336031775,-0.3028609545064806,-0.1795232785780695,0.7932757729419304,-0.37370684697633144,-0.2254008057446811,0.1559445689621025,2.9746725245148875,2.886967612255639
107,0.5116406109789274,3.0346313639187197,0.4835918363587933,1.045779674776442,0.19381911647822964,-0.01772727344446134,2.647356285301078,-0.7113347338506525,-0.2254008057446811,-0.40987200868800394,0.7387284840703431,-0.36564890817227297
