ID,DUR_Aulaweb,DUR_Blank,DUR_Deeds,DUR_Diagram,DUR_Other,DUR_Properties,DUR_Study,DUR_TextEditor,KS_Aulaweb,KS_Blank,KS_Deeds,KS_Diagram
71,0.10537803439888675,0.10512633951952922,0.10540560339488542,0.10535176441825503,0.10360160336943916,0.10524307566268659,0.10545965251442223,0.10540645655491201,-0.23074941495781717,-0.38038874341373324,-0.6975010045124495,-0.2004896016810136
72,0.10536583661151545,0.10512065753257255,0.10540610172652608,0.10547305073345488,0.10261902466888903,0.10523467165959795,0.10540000355789995,0.10540651936462216,-0.23074941495781717,-0.38038874341373324,-0.06856529220199449,2.704115970931482
74,0.10537191702924234,0.1051886416554634,0.10540555006623395,0.10535623735514547,0.10261646234483565,0.10523487712552518,0.10538698235775512,0.10540630835327679,-0.23074941495781717,-0.38038874341373324,-0.6975010045124495,-0.47279637411343506
75,0.10537644160881504,0.10512100401270029,0.10540730402352794,0.10535468694795741,0.10272530779851016,0.1052516560984736,0.10539173727218416,0.1054064941467356,1.8278973263325125,-0.38038874341373324,0.021282666699499082,-0.47279637411343506
76,0.10536518162862554,0.10512017673556288,0.10540495938547759,0.10543189214037543,0.10263977864422173,0.10523424732779173,0.10539323752000125,0.10540603660232374,-0.23074941495781717,0.13625865435715814,0.3107927564932006,-0.47279637411343506
78,0.1053655617054916,0.10513293715838885,0.10540647537649467,0.10535569563049084,0.10261532284936344,0.1052343187942012,0.10540710830644792,0.10541238710200926,-0.1621278569148062,5.302732632066071,2.3173971719598905,-0.2912585258251541
79,0.10537095912184166,0.12325081230946706,0.1054079050407467,0.10554903155395697,0.1026142760659479,0.10523630645371458,0.10541964016098723,0.10541223953829361,-0.23074941495781717,-0.38038874341373324,-0.5377712997986831,-0.47279637411343506
80,0.10536799911082122,0.10522726908502661,0.10541218561259617,0.10539367640106738,0.10269994094029346,0.10524155030150946,0.10541753737914307,0.10540709364942963,-0.23074941495781717,-0.2512268939710104,-0.6176361521555663,-0.10972067753687313
81,0.10540214735236995,0.10513760187841432,0.10540670444773396,0.1053631227851483,0.102615160111887,0.10523484139232045,0.10538969902945934,0.10540581174666763,-0.23074941495781717,0.13625865435715814,-0.07854839874660488,-0.2004896016810136
82,0.1053750100265594,0.10512580145439532,0.10540699258727063,0.10539798760090335,0.1026229479246492,0.10523466272629677,0.10538722883603444,0.10540610128091836,-0.23074941495781717,-0.38038874341373324,-0.7474165372355015,-0.47279637411343506
83,0.10536520152581191,0.10512961991425612,0.10540567337614118,0.10536128586348795,0.10261244061374684,0.10524464122371904,0.10538745771526575,0.10540690686592644,-0.23074941495781717,-0.38038874341373324,0.06121509287794067,-0.47279637411343506
85,0.10536907721347014,0.10512013924807208,0.10541687006904252,0.10538500469700558,0.10261240966530967,0.1052421867992188,0.10539500900095544,0.10540688283333492,-0.23074941495781717,-0.38038874341373324,-0.018649759478942506,-0.2912585258251541
86,0.10536627150716027,0.1051244531808964,0.10540843585959983,0.10543697383990012,0.10261020476405769,0.10527981163047956,0.1053891984474583,0.1054086078370793,-0.23074941495781717,-0.38038874341373324,-0.6975010045124495,-0.47279637411343506
87,0.1053652070076898,0.10516766764364244,0.10542043851718852,0.1053689351330892,0.10260968203862414,0.10523372472967248,0.10539409884711885,0.10540642685543691,-0.23074941495781717,-0.12206504452828755,-0.407990914718748,-0.38202744996929455
88,0.10536510873995306,0.10513235889390311,0.10540775256106583,0.10551959583379251,0.1026193021387849,0.10525965363635838,0.10539540626261812,0.10540972926841864,-0.23074941495781717,-0.38038874341373324,-0.22829499691576083,0.3441239431838293
89,0.10536510873995306,0.10512012967679783,0.10540905126298059,0.10539537585675858,0.10486819724383847,0.105233932428925,0.10538475190541055,0.1054080629271248,-0.23074941495781717,-0.38038874341373324,-0.21831189037115045,-0.47279637411343506
90,0.10536510873995306,0.10512044887879396,0.10540638884906467,0.10535006188970106,0.10291884636559104,0.10523372472967248,0.10541506933675157,0.1054067825131689,-0.23074941495781717,0.26542050379988097,-0.308159849272644,-0.47279637411343506
91,0.10536511503396098,0.10514701187669018,0.1054066606159302,0.10538375760509376,0.10269985822234996,0.10523372472967248,0.10538607001229959,0.10541234210784685,-0.23074941495781717,-0.38038874341373324,-0.5178050867094623,0.7979685639045317
92,0.10536537146402607,0.10512020433273696,0.10541005419417766,0.10538203498166954,0.10262479716872647,0.10669523066994033,0.10540276343928498,0.10541497479160487,-0.23074941495781717,-0.38038874341373324,0.06121509287794067,-0.47279637411343506
93,0.10536551074433062,0.10512020417321571,0.1054149515025549,0.10535786588447302,0.10261023594569084,0.10529303514955685,0.10540562342663393,0.10540790118970245,-0.23074941495781717,-0.38038874341373324,4.004542177999047,0.7979685639045317
94,0.10536559378462881,0.1051248288534106,0.10541487529477281,0.10541406093327417,0.10260999658667994,0.1052350848247777,0.10538772471359208,0.10540933384930531,-0.23074941495781717,-0.38038874341373324,-0.058582185657384094,-0.47279637411343506
95,0.10536572027388498,0.10512064301613994,0.10540926756963764,0.1054102345075249,0.10260984547568851,0.10525549741798262,0.10544002571796003,0.10541483113727826,-0.23074941495781717,-0.38038874341373324,-0.47787266053102073,-0.018951753392732643
96,0.1053682248829767,0.10512153410177233,0.10540524242912222,0.10547181365433188,0.10260980983001812,0.10523556945636692,0.10538615917524342,0.10540637499429692,-0.23074941495781717,-0.38038874341373324,-0.058582185657384094,-0.47279637411343506
98,0.10536510873995306,0.10512151416161765,0.10540664177301066,0.10538614417475747,0.10265281243362481,0.1052343165608759,0.10539193842105811,0.10540642795305215,-0.23074941495781717,-0.38038874341373324,2.30741406541528,0.3895084052558995
99,0.10537374208850996,0.10534636875755432,0.10540770853968356,0.10538056716866236,0.10262117836696777,0.10523564092277639,0.10540935418013658,0.10540956437404628,-0.23074941495781717,-0.38038874341373324,-0.308159849272644,-0.47279637411343506
100,0.10537078816846494,0.10512292177701689,0.10540802149589476,0.10538756862122238,0.10263097233138432,0.10523965197500791,0.10539290913547193,0.10540784267062667,0.18097993330024875,2.073686395998001,0.11113062560099266,-0.018951753392732643
101,0.10536517249216243,0.10512125733242536,0.10540508580624591,0.1053570678196327,0.10261684535256681,0.10523375822955192,0.10538788719140774,0.1054061831785941,-0.23074941495781717,-0.38038874341373324,-0.7773658568693327,-0.10972067753687313
102,0.10536510873995306,0.10512059755258726,0.10541312888292452,0.10538066056450228,0.1026943065591003,0.10523386319584083,0.10538475190541055,0.10540811179882405,0.04373681721422678,-0.38038874341373324,-0.24826121000498164,-0.47279637411343506
103,0.10536928430663434,0.10557614745504856,0.10540678595706193,0.10537808156380257,0.10287061850647149,0.10523703451776106,0.1054994334178221,0.10540688921385671,-0.23074941495781717,0.13625865435715814,-0.15841325110348806,-0.47279637411343506
104,0.10536876840101646,0.10514901929194223,0.10540596907960097,0.10537707446967003,0.10269421541278802,0.10523435229408064,0.10538673951246107,0.10540612622192136,-0.23074941495781717,-0.38038874341373324,2.3972620243167735,0.2987394811117591
